basename,objectid,frame,run,date,camera,film_number,film_type,focal_length,photo_series,original_lon,original_lat,original_alt_m,estimated_lon,estimated_lat,estimated_alt_m,alignment_error_m,x_error,y_error,z_error,aligned_in_agisoft,source_url,preview_url,thumbnail_url
MAP1333_frame14120.tif,559291,14120,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.839,-32.056,3048,115.824284,-32.052630,3074.515553,1440.049381,-1390.397045,373.933907,26.677886,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14120.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14120_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14120_thumbnail.jpg
MAP1333_frame14121.tif,559290,14121,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.831,-32.057,3048,115.815694,-32.054141,3064.485343,1480.567211,-1446.071814,317.298156,16.656959,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14121.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14121_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14121_thumbnail.jpg
MAP1333_frame14122.tif,559292,14122,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.822,-32.058,3048,115.807310,-32.055789,3051.954789,1409.445662,-1387.906416,245.430151,4.110319,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14122.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14122_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14122_thumbnail.jpg
MAP1333_frame14123.tif,559293,14123,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.814,-32.059,3048,115.798972,-32.057379,3035.087920,1431.226571,-1419.818019,179.899092,-12.751728,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14123.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14123_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14123_thumbnail.jpg
MAP1333_frame14124.tif,559289,14124,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.805,-32.06,3048,115.790407,-32.058832,3033.885587,1384.884938,-1378.727632,129.697366,-13.964285,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14124.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14124_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14124_thumbnail.jpg
MAP1333_frame14125.tif,559294,14125,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.797,-32.062,3048,115.781863,-32.060069,3029.262692,1446.192561,-1430.098345,214.351740,-18.573594,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14125.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14125_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14125_thumbnail.jpg
MAP1333_frame14126.tif,559296,14126,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.787,-32.063,3048,115.773016,-32.060726,3012.526013,1345.477831,-1321.133713,252.325049,-35.332346,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14126.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14126_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14126_thumbnail.jpg
MAP1333_frame14127.tif,559297,14127,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.778,-32.064,3048,115.763791,-32.061351,3029.798393,1374.300980,-1342.368904,293.977842,-18.053749,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14127.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14127_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14127_thumbnail.jpg
MAP1333_frame14128.tif,559295,14128,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.768,-32.065,3048,115.755088,-32.062892,3020.964355,1242.334642,-1219.815878,233.923445,-26.914861,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14128.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14128_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14128_thumbnail.jpg
MAP1333_frame14129.tif,559298,14129,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.759,-32.066,3048,115.746350,-32.064497,3023.029493,1206.862308,-1195.023252,166.787923,-24.856527,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14129.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14129_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14129_thumbnail.jpg
MAP1458_frame14161.tif,559398,14161,7,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.93,-32.112,3048,116.013246,-32.098637,2864.653051,8001.527050,7860.393933,1485.543123,-178.336690,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14161.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14161_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14161_thumbnail.jpg
MAP1458_frame14162.tif,559399,14162,7,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.92,-32.114,3048,115.980306,-32.105158,2797.206328,5783.685741,5694.203274,982.586758,-248.179541,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14162.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14162_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14162_thumbnail.jpg
MAP1458_frame14163.tif,559400,14163,7,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.911,-32.115,3048,115.971634,-32.106606,3145.867249,5801.481174,5725.111557,932.834885,100.501514,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14163.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14163_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14163_thumbnail.jpg
MAP1458_frame14164.tif,559397,14164,7,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.901,-32.117,3048,115.959796,-32.105074,8546.686900,7926.963664,5551.436601,1324.647627,5501.237430,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14164.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14164_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14164_thumbnail.jpg
MAP1458_frame14165.tif,559406,14165,7,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.891,-32.118,3048,115.952790,-32.109616,2857.828931,5910.907358,5833.980638,931.859722,-187.438436,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14165.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14165_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14165_thumbnail.jpg
MAP1458_frame14166.tif,559405,14166,7,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.883,-32.119,3048,115.931915,-32.111509,8002.657887,6825.456446,4618.310358,832.071331,4956.381990,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14166.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14166_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14166_thumbnail.jpg
MAP1458_frame14227.tif,559367,14227,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.927,-32.095,3048,115.924600,-32.092860,2145.673355,960.163616,-226.613145,237.450073,-902.318190,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14227.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14227_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14227_thumbnail.jpg
MAP1458_frame14228.tif,559366,14228,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.917,-32.097,3048,115.913841,-32.092730,2780.469601,620.479303,-298.320537,473.751076,-267.505778,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14228.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14228_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14228_thumbnail.jpg
MAP1458_frame14229.tif,559365,14229,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.907,-32.099,3048,115.903110,-32.094730,2667.950545,709.768913,-367.362241,473.709565,-380.021239,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14229.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14229_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14229_thumbnail.jpg
MAP1458_frame14230.tif,559370,14230,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.897,-32.101,3048,115.893770,-32.096003,2775.425300,688.930029,-304.983137,554.373567,-272.543244,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14230.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14230_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14230_thumbnail.jpg
MAP1458_frame14231.tif,559374,14231,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.887,-32.102,3048,115.884026,-32.097948,2761.181215,602.691161,-280.873696,449.548938,-286.796713,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14231.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14231_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14231_thumbnail.jpg
MAP1458_frame14232.tif,559372,14232,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.877,-32.104,3048,115.874674,-32.100090,2917.874856,503.349993,-219.654443,433.803438,-130.106565,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14232.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14232_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14232_thumbnail.jpg
MAP1458_frame14233.tif,559373,14233,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.867,-32.106,3048,115.863731,-32.102174,2590.753421,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14233.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14233_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14233_thumbnail.jpg
MAP1458_frame14234.tif,559371,14234,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.857,-32.107,3048,115.853548,-32.103683,2719.321152,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14234.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14234_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14234_thumbnail.jpg
MAP1458_frame14235.tif,559378,14235,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.847,-32.109,3048,115.843083,-32.105655,2833.892653,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14235.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14235_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14235_thumbnail.jpg
MAP1458_frame14236.tif,559376,14236,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.837,-32.11,3048,115.831717,-32.107137,3069.693817,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14236.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14236_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14236_thumbnail.jpg
MAP1458_frame14237.tif,559379,14237,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.828,-32.112,3048,115.821579,-32.108520,3081.194489,719.568744,-606.277648,386.137314,33.234991,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14237.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14237_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14237_thumbnail.jpg
MAP1458_frame14238.tif,559377,14238,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.818,-32.113,3048,115.812060,-32.109671,3010.506652,,,,,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14238.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14238_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14238_thumbnail.jpg
MAP1458_frame14239.tif,559375,14239,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.809,-32.114,3048,115.801964,-32.110951,2984.640651,748.250046,-664.381527,338.328877,-63.315791,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14239.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14239_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14239_thumbnail.jpg
MAP1458_frame14240.tif,559381,14240,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.799,-32.116,3048,115.791366,-32.111887,2941.393211,859.768763,-720.808071,456.382740,-106.549733,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14240.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14240_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14240_thumbnail.jpg
MAP1458_frame14241.tif,559380,14241,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.788,-32.116,3048,115.782502,-32.112839,2968.134777,631.534052,-519.137845,350.653128,-79.834454,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14241.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14241_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14241_thumbnail.jpg
MAP1458_frame14242.tif,559382,14242,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.776,-32.117,3048,115.773447,-32.114333,2957.357166,392.278604,-241.040528,295.918767,-90.631398,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14242.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14242_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14242_thumbnail.jpg
MAP1458_frame14243.tif,559383,14243,6,15 January 1942,Williamson Eagle 4,MAP1458,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.764,-32.117,3048,115.763745,-32.115215,2982.076440,210.154354,-24.123548,198.084336,-65.920428,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/MAP1458_frame14243.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Preview/MAP1458_frame14243_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1458/Thumbnail/MAP1458_frame14243_thumbnail.jpg
